Host_protein	Pathogen_Protein	Host_taxid	Pathogen_taxid
Q13501	P03470	taxid:9606	taxid:381518
Q13501	P03508	taxid:9606	taxid:211044
Q13501	P05780	taxid:9606	taxid:381518
Q13501	P29991-PRO_0000037945	taxid:9606	taxid:31635
Q13501	P69722	taxid:9606	taxid:11679
Q13501	Q1K9H5	taxid:9606	taxid:381518
Q13501	Q1K9H6	taxid:9606	taxid:381518
Q13501	Q88489	taxid:9606	taxid:11084
Q13501	Q89933	taxid:9606	taxid:70146
Q13501	Q8JSN8	taxid:9606	taxid:158611
Q13505	P05780	taxid:9606	taxid:381518
Q13505	P0DTD8	taxid:9606	taxid:2697049
Q13505	P29991-PRO_0000037944	taxid:9606	taxid:31635
Q13505	P59596	taxid:9606	taxid:694009
Q13505	Q20MH8	taxid:9606	taxid:381518
Q13509	P03428	taxid:9606	taxid:211044
Q13509	P03430	taxid:9606	taxid:381518
Q13509	P03431	taxid:9606	taxid:211044
Q13509	P03452	taxid:9606	taxid:211044
Q13509	P03468	taxid:9606	taxid:211044
Q13509	P03496	taxid:9606	taxid:211044
Q13509	P04620	taxid:9606	taxid:11686
Q13509	P06821	taxid:9606	taxid:211044
Q13509	P15659	taxid:9606	taxid:381518
Q13509	P15682	taxid:9606	taxid:381518
Q13509	Q77M19	taxid:9606	taxid:132487
Q13526	F5HE44	taxid:9606	taxid:295027
Q13526	F5HGU6	taxid:9606	taxid:295027
Q13526	Q69027	taxid:9606	taxid:928302
Q13526	Q69027	taxid:9606	taxid:928302
Q13526	Q69027	taxid:9606	taxid:928302
Q13526	Q69027	taxid:9606	taxid:928302
Q13526	Q6SWD3	taxid:9606	taxid:295027
Q13546	K9N7C7-PRO_0000422439	taxid:9606	taxid:1263720
Q13546	P03230	taxid:9606	taxid:10377
Q13546	P03230	taxid:9606	taxid:10377
Q13546	P06428	taxid:9606	taxid:10579
Q13546	P0C6X1-PRO_0000037293	taxid:9606	taxid:11137
Q13546	P0C6X2-PRO_5000093333	taxid:9606	taxid:443239
Q13546	P0C6X5-PRO_0000283874	taxid:9606	taxid:277944
Q13546	P0C6X6-PRO_0000283826	taxid:9606	taxid:31631
Q13546	P0C6X7-PRO_0000037309	taxid:9606	taxid:694009
Q13546	P0C6X7-PRO_0000037318	taxid:9606	taxid:694009
Q13546	P0DTD1-PRO_0000449619	taxid:9606	taxid:2697049
Q13546	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
Q13546	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
Q13554	Q9E7P0	taxid:9606	taxid:11060
Q13576	P08411-PRO_0000041229	taxid:9606	taxid:11033
Q13576	P0C6Z8	taxid:9606	taxid:82830
Q13576	P0C6Z8	taxid:9606	taxid:82830
Q13576	P0C6Z8	taxid:9606	taxid:82830
Q13576	P89653	taxid:9606	taxid:33708
Q13576	Q1HVI8	taxid:9606	taxid:82830
Q13576	Q8AZK7	taxid:9606	taxid:10377
Q13586	B9UPF3	taxid:9606	taxid:10580
Q13586	F5HE44	taxid:9606	taxid:295027
Q13586	K9N638-PRO_0000422457	taxid:9606	taxid:1263720
Q13586	K9UT94	taxid:9606	taxid:10376
Q13586	P03246	taxid:9606	taxid:28285
Q13586	P04578	taxid:9606	taxid:11706
Q13586	P06461	taxid:9606	taxid:10600
Q13586	P0C737	taxid:9606	taxid:82830
Q13586	P0CK57	taxid:9606	taxid:82830
Q13586	P0DTC5	taxid:9606	taxid:2697049
Q13586	P0DTC7	taxid:9606	taxid:2697049
Q13586	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q13586	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q13586	Q1HVB5	taxid:9606	taxid:82830
Q13586	Q3KSR4	taxid:9606	taxid:10376
Q13586	Q86T26	taxid:9606	taxid:9606
Q13625	Q9WMX2-PRO_0000037551	taxid:9606	taxid:333284
Q13636	P0DTC3	taxid:9606	taxid:2697049
Q13637	F5H8R0	taxid:9606	taxid:295027
Q13637	G3CKS7	taxid:9606	taxid:10376
Q13637	P03468	taxid:9606	taxid:211044
Q13637	P06460	taxid:9606	taxid:10600
Q13637	P0C6Z1	taxid:9606	taxid:82830
Q13637	P0C737	taxid:9606	taxid:82830
Q13637	P0CK50	taxid:9606	taxid:82830
Q13637	P0CK57	taxid:9606	taxid:82830
Q13637	P0DTC3	taxid:9606	taxid:2697049
Q13637	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q13637	Q6SW92	taxid:9606	taxid:295027
Q13724	A0A288CFT1	taxid:9606	taxid:11706
Q13724	K9N7C7-PRO_0000422445	taxid:9606	taxid:1263720
Q13724	O95985	taxid:9606	taxid:9606
Q13724	P03246	taxid:9606	taxid:28285
Q13724	P04578	taxid:9606	taxid:11706
Q13724	P05777	taxid:9606	taxid:381518
Q13724	P06792	taxid:9606	taxid:333761
Q13724	P0DTC9	taxid:9606	taxid:2697049
Q13724	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q13724	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q13724	Q89268	taxid:9606	taxid:648242
Q13724	Q99IB8-PRO_0000045592	taxid:9606	taxid:356411
Q13724	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
Q13740	F5HD92	taxid:9606	taxid:295027
Q13740	F5HFH0	taxid:9606	taxid:295027
Q13740	Q6SVZ0	taxid:9606	taxid:295027
Q13765	P03427	taxid:9606	taxid:381518
Q13765	P03470	taxid:9606	taxid:381518
Q13765	P15659	taxid:9606	taxid:381518
Q13765	P15682	taxid:9606	taxid:381518
Q13765	P69723	taxid:9606	taxid:11706
Q13765	Q69117	taxid:9606	taxid:10376
Q13772	P0DTC3	taxid:9606	taxid:2697049
Q13794	P24356	taxid:9606	taxid:10254
Q13813	A0A218M2D5	taxid:9606	taxid:11624
Q13813	A0A6B9W2G5	taxid:9606	taxid:2697049
Q13813	O95985	taxid:9606	taxid:9606
Q13813	P02786	taxid:9606	taxid:9606
Q13813	P02786	taxid:9606	taxid:9606
Q13813	P03430	taxid:9606	taxid:381518
Q13813	P03431	taxid:9606	taxid:211044
Q13813	P03454	taxid:9606	taxid:381518
Q13813	P03470	taxid:9606	taxid:381518
Q13813	P03508	taxid:9606	taxid:211044
Q13813	P05777	taxid:9606	taxid:381518
Q13813	P06422	taxid:9606	taxid:10579
Q13813	P06423	taxid:9606	taxid:10586
Q13813	P08411-PRO_0000041229	taxid:9606	taxid:11033
Q13813	P09992	taxid:9606	taxid:11624
Q13813	P0DTC3	taxid:9606	taxid:2697049
Q13813	P0DTC4	taxid:9606	taxid:2697049
Q13813	P0DTC5	taxid:9606	taxid:2697049
Q13813	P0DTC6	taxid:9606	taxid:2697049
Q13813	P0DTC7	taxid:9606	taxid:2697049
Q13813	P0DTC8	taxid:9606	taxid:2697049
Q13813	P0DTC8	taxid:9606	taxid:2697049
Q13813	P0DTD8	taxid:9606	taxid:2697049
Q13813	P0DTF1	taxid:9606	taxid:2697049
Q13813	P15659	taxid:9606	taxid:381518
Q13813	P15682	taxid:9606	taxid:381518
Q13813	P89653	taxid:9606	taxid:33708
Q13873	F5HDK1	taxid:9606	taxid:295027
Q13873	H9EJ66	taxid:9606	taxid:277944
Q13873	P0DTC3	taxid:9606	taxid:2697049
Q13873	P59633	taxid:9606	taxid:694009
Q13884	P03126	taxid:9606	taxid:333760
Q13884	P03126	taxid:9606	taxid:333760
Q13884	P06463	taxid:9606	taxid:333761
Q13884	P06463	taxid:9606	taxid:333761
Q13884	P0DTC4	taxid:9606	taxid:2697049
Q13884	P0DTC5	taxid:9606	taxid:2697049
Q13884	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q13884	P14079	taxid:9606	taxid:11927
Q13907	Q6SWA4	taxid:9606	taxid:295027
Q13907	Q6SWB8	taxid:9606	taxid:295027
Q13948	P0C6X7-PRO_0000037318	taxid:9606	taxid:694009
Q13948	P0DTD8	taxid:9606	taxid:2697049
Q13948	P59596	taxid:9606	taxid:694009
Q13948	Q7TFA1	taxid:9606	taxid:694009
Q14061	Q77M19	taxid:9606	taxid:132487
Q14103	A0A218M2D5	taxid:9606	taxid:11624
Q14103	P03427	taxid:9606	taxid:381518
Q14103	P03430	taxid:9606	taxid:381518
Q14103	P03454	taxid:9606	taxid:381518
Q14103	P03470	taxid:9606	taxid:381518
Q14103	P04620	taxid:9606	taxid:11686
Q14103	P05777	taxid:9606	taxid:381518
Q14103	P15682	taxid:9606	taxid:381518
Q14103	P36801	taxid:9606	taxid:10621
Q14103	Q1HVI8	taxid:9606	taxid:82830
Q14103	Q20MH3	taxid:9606	taxid:381518
Q14103	Q77M19	taxid:9606	taxid:132487
Q14103	Q82506	taxid:9606	taxid:381518
Q14103	Q89268	taxid:9606	taxid:648242
Q14103	Q8AZK7	taxid:9606	taxid:10377
Q14108	O15393	taxid:9606	taxid:9606
Q14108	P03087	taxid:9606	taxid:1891767
Q14108	P03087	taxid:9606	taxid:1891767
Q14108	P03246	taxid:9606	taxid:28285
Q14108	P0C737	taxid:9606	taxid:82830
Q14108	Q86T26	taxid:9606	taxid:9606
Q14108	Q9NRS4	taxid:9606	taxid:9606
Q14139	P19739	taxid:9606	taxid:11137
Q14139	Q20MH8	taxid:9606	taxid:381518
Q14141	P0DTC2	taxid:9606	taxid:2697049
Q14141	P0DTC9	taxid:9606	taxid:2697049
Q14141	P17367	taxid:9606	taxid:10254
Q14145	K9N796	taxid:9606	taxid:1263720
Q14145	P03114	taxid:9606	taxid:333760
Q14145	P0DTC9	taxid:9606	taxid:2697049
Q14145	P17382	taxid:9606	taxid:10585
Q14145	P17382	taxid:9606	taxid:10585
Q14152	A0A024B7W1-PRO_0000443032	taxid:9606	taxid:2043570
Q14152	O41964	taxid:9606	taxid:33708
Q14152	P03433	taxid:9606	taxid:211044
Q14152	P03452	taxid:9606	taxid:211044
Q14152	P03454	taxid:9606	taxid:381518
Q14152	P03470	taxid:9606	taxid:381518
Q14152	P05777	taxid:9606	taxid:381518
Q14152	P0C6X7-PRO_0000037310	taxid:9606	taxid:694009
Q14152	P15682	taxid:9606	taxid:381518
Q14152	Q32ZE1-PRO_0000435842	taxid:9606	taxid:64320
Q14157	P03470	taxid:9606	taxid:381518
Q14157	P09992	taxid:9606	taxid:11624
Q14157	P0DTC9	taxid:9606	taxid:2697049
Q14157	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
Q14157	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
Q14157	P15682	taxid:9606	taxid:381518
Q14157	P17385	taxid:9606	taxid:10585
Q14157	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q14165	P03246	taxid:9606	taxid:28285
Q14165	P06460	taxid:9606	taxid:10600
Q14165	P06792	taxid:9606	taxid:333761
Q14165	P06927	taxid:9606	taxid:333760
Q14165	P0DTC7	taxid:9606	taxid:2697049
Q14165	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q14165	P29991-PRO_0000037945	taxid:9606	taxid:31635
Q14165	Q1K9H5	taxid:9606	taxid:381518
Q14186	B8ZX42	taxid:9606	taxid:493803
Q14186	P03070	taxid:9606	taxid:1891767
Q14186	P03129	taxid:9606	taxid:333760
Q14186	P03129	taxid:9606	taxid:333760
Q14186	P04020	taxid:9606	taxid:10580
Q14186	P06464	taxid:9606	taxid:10600
Q14186	P06788	taxid:9606	taxid:333761
Q14186	P17387	taxid:9606	taxid:10585
Q14188	P03129	taxid:9606	taxid:333760
Q14188	P03129	taxid:9606	taxid:333760
Q14188	P03129	taxid:9606	taxid:333760
Q14188	P17387	taxid:9606	taxid:10585
Q14188	P36801	taxid:9606	taxid:10621
Q14191	A0A6B9W2G5	taxid:9606	taxid:2697049
Q14191	K9N4V7	taxid:9606	taxid:1263720
Q14191	P04296	taxid:9606	taxid:10299
Q14191	P0DTC9	taxid:9606	taxid:2697049
Q14191	P0DTD1-PRO_0000449619	taxid:9606	taxid:2697049
Q14191	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q14191	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
Q14191	P15130	taxid:9606	taxid:11137
Q14191	P33469	taxid:9606	taxid:31631
Q14191	P59595	taxid:9606	taxid:694009
Q14191	Q5MQC6	taxid:9606	taxid:443239
Q14191	Q6Q1R8	taxid:9606	taxid:277944
Q14191	Q89268	taxid:9606	taxid:648242
Q14204	A0A218M2D5	taxid:9606	taxid:11624
Q14204	A0A288CFT1	taxid:9606	taxid:11706
Q14204	G3CKS7	taxid:9606	taxid:10376
Q14204	O92835	taxid:9606	taxid:11060
Q14204	P03431	taxid:9606	taxid:211044
Q14204	P03433	taxid:9606	taxid:211044
Q14204	P03452	taxid:9606	taxid:211044
Q14204	P03468	taxid:9606	taxid:211044
Q14204	P03470	taxid:9606	taxid:381518
Q14204	P03496	taxid:9606	taxid:211044
Q14204	P03508	taxid:9606	taxid:211044
Q14204	P04620	taxid:9606	taxid:11686
Q14204	P05777	taxid:9606	taxid:381518
Q14204	P06463	taxid:9606	taxid:333761
Q14204	P06821	taxid:9606	taxid:211044
Q14204	P09992	taxid:9606	taxid:11624
Q14204	P0C6Z1	taxid:9606	taxid:82830
Q14204	P0CK48	taxid:9606	taxid:82830
Q14204	P0CK57	taxid:9606	taxid:82830
Q14204	P27487	taxid:9606	taxid:9606
Q14247	P03129	taxid:9606	taxid:333760
Q14247	P03428	taxid:9606	taxid:211044
Q14247	P03431	taxid:9606	taxid:211044
Q14247	P03470	taxid:9606	taxid:381518
Q14247	P0C6X1-PRO_0000037293	taxid:9606	taxid:11137
Q14247	P0C6X2-PRO_5000093333	taxid:9606	taxid:443239
Q14247	P0C6X5-PRO_0000283874	taxid:9606	taxid:277944
Q14247	P0C6X6-PRO_0000283826	taxid:9606	taxid:31631
Q14247	P17387	taxid:9606	taxid:10585
Q14257	B4URF7	taxid:9606	taxid:381518
Q14257	F5HGP1	taxid:9606	taxid:295027
Q14257	G3CKS7	taxid:9606	taxid:10376
Q14257	K9UT94	taxid:9606	taxid:10376
Q14257	O92835	taxid:9606	taxid:11060
Q14257	P03126	taxid:9606	taxid:333760
Q14257	P03126	taxid:9606	taxid:333760
Q14257	P03126	taxid:9606	taxid:333760
Q14257	P03427	taxid:9606	taxid:381518
Q14257	P03430	taxid:9606	taxid:381518
Q14257	P03454	taxid:9606	taxid:381518
Q14257	P03470	taxid:9606	taxid:381518
Q14257	P04578	taxid:9606	taxid:11706
Q14257	P05777	taxid:9606	taxid:381518
Q14257	P05780	taxid:9606	taxid:381518
Q14257	P06931	taxid:9606	taxid:337052
Q14257	P0C737	taxid:9606	taxid:82830
Q14257	P0CK57	taxid:9606	taxid:82830
Q14257	P0DTC3	taxid:9606	taxid:2697049
Q14257	P0DTC5	taxid:9606	taxid:2697049
Q14257	P0DTC8	taxid:9606	taxid:2697049
Q14257	P0DTC9	taxid:9606	taxid:2697049
Q14257	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
Q14257	P0DTD1-PRO_0000449633	taxid:9606	taxid:2697049
Q14257	P88970	taxid:9606	taxid:37296
Q14257	Q05322	taxid:9606	taxid:128952
Q14257	Q1HVI8	taxid:9606	taxid:82830
Q14257	Q1K9H5	taxid:9606	taxid:381518
Q14257	Q20MH0	taxid:9606	taxid:381518
Q14257	Q77M19	taxid:9606	taxid:132487
Q14257	Q8AZK7	taxid:9606	taxid:10377
Q14318	B9UPF3	taxid:9606	taxid:10580
Q14318	O14786	taxid:9606	taxid:9606
Q14318	P03468	taxid:9606	taxid:211044
Q14318	P06460	taxid:9606	taxid:10600
Q14318	P06461	taxid:9606	taxid:10600
Q14318	P06792	taxid:9606	taxid:333761
Q14318	P06821	taxid:9606	taxid:211044
Q14318	P0DTC3	taxid:9606	taxid:2697049
Q14318	P0DTC7	taxid:9606	taxid:2697049
Q14318	P0DTC8	taxid:9606	taxid:2697049
Q14318	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q14318	P0DTD2	taxid:9606	taxid:2697049
Q14318	P0DTD8	taxid:9606	taxid:2697049
Q14318	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q14318	Q66479-PRO_0000039497	taxid:9606	taxid:103922
Q14318	Q66479-PRO_0000039499	taxid:9606	taxid:103922
Q14318	Q77M19	taxid:9606	taxid:132487
Q14318	Q86T26	taxid:9606	taxid:9606
Q14318	Q9NRS4	taxid:9606	taxid:9606
Q14318	Q9WMX2-PRO_0000037551	taxid:9606	taxid:333284
Q14344	F5HDK1	taxid:9606	taxid:295027
Q14344	F5HF62	taxid:9606	taxid:295027
Q14344	P0DTC3	taxid:9606	taxid:2697049
Q14344	P0DTD8	taxid:9606	taxid:2697049
Q14344	P59633	taxid:9606	taxid:694009
Q14344	Q6SWB7	taxid:9606	taxid:295027
Q14344	Q6SWB8	taxid:9606	taxid:295027
Q14344	Q7TFA1	taxid:9606	taxid:694009
Q14344	V9LLT8	taxid:9606	taxid:295027
Q14444	P03315-PRO_0000041311	taxid:9606	taxid:11033
Q14444	P03427	taxid:9606	taxid:381518
Q14444	P03430	taxid:9606	taxid:381518
Q14444	P03470	taxid:9606	taxid:381518
Q14444	P04620	taxid:9606	taxid:11686
Q14444	P05777	taxid:9606	taxid:381518
Q14444	P08411-PRO_0000041229	taxid:9606	taxid:11033
Q14444	P08411-PRO_0000446658	taxid:9606	taxid:11033
Q14444	P09992	taxid:9606	taxid:11624
Q14444	P0DTC9	taxid:9606	taxid:2697049
Q14444	P15682	taxid:9606	taxid:381518
Q14444	Q20MH3	taxid:9606	taxid:381518
Q14457	P36313	taxid:9606	taxid:10299
Q14457	P36313	taxid:9606	taxid:10299
Q14457	P89653	taxid:9606	taxid:33708
Q14534	P0DTD8	taxid:9606	taxid:2697049
Q14571	F5HDD3	taxid:9606	taxid:295027
Q14571	F5HDE7	taxid:9606	taxid:295027
Q14571	F5HHT6	taxid:9606	taxid:295027
Q14571	P0DTC6	taxid:9606	taxid:2697049
Q14571	P0DTD1-PRO_0000449619	taxid:9606	taxid:2697049
Q14571	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
Q14573	A0A6B9W2G5	taxid:9606	taxid:2697049
Q14573	F5HG68	taxid:9606	taxid:295027
Q14573	F5HHT6	taxid:9606	taxid:295027
Q14573	P02786	taxid:9606	taxid:9606
Q14573	P0DTC1-PRO_0000449637	taxid:9606	taxid:2697049
Q14573	P0DTC6	taxid:9606	taxid:2697049
Q14573	P0DTC7	taxid:9606	taxid:2697049
Q14573	P0DTD1-PRO_0000449619	taxid:9606	taxid:2697049
Q14573	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
Q14573	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q14573	P0DTD1-PRO_0000449627	taxid:9606	taxid:2697049
Q14573	Q86T26	taxid:9606	taxid:9606
Q14573	Q9NRS4	taxid:9606	taxid:9606
Q14596	P0DTC3	taxid:9606	taxid:2697049
Q14596	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q14596	P59633	taxid:9606	taxid:694009
Q14596	Q8JSN8	taxid:9606	taxid:158611
O43809	A0A218M2D5	taxid:9606	taxid:11624
O43809	P03470	taxid:9606	taxid:381518
O43809	P05777	taxid:9606	taxid:381518
O43809	P06465	taxid:9606	taxid:10583
O43809	P15682	taxid:9606	taxid:381518
O43809	Q89268	taxid:9606	taxid:648242
O43809	Q98143	taxid:9606	taxid:37296
O43815	F5HC33	taxid:9606	taxid:295027
O43815	P03081	taxid:9606	taxid:1891767
O43815	P05777	taxid:9606	taxid:381518
O43815	P17367	taxid:9606	taxid:10254
O43815	Q1K9G9	taxid:9606	taxid:381518
O43819	O95985	taxid:9606	taxid:9606
O43819	P0C737	taxid:9606	taxid:82830
O43819	P0CK57	taxid:9606	taxid:82830
O43819	Q77M19	taxid:9606	taxid:132487
O43819	Q9NRS4	taxid:9606	taxid:9606
O43823	B4URF7	taxid:9606	taxid:381518
O43823	F5HDC7	taxid:9606	taxid:295027
O43823	P03129	taxid:9606	taxid:333760
O43823	P03427	taxid:9606	taxid:381518
O43823	P03428	taxid:9606	taxid:211044
O43823	P03430	taxid:9606	taxid:381518
O43823	P03433	taxid:9606	taxid:211044
O43823	P03508	taxid:9606	taxid:211044
O43823	P05777	taxid:9606	taxid:381518
O43823	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
O43823	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
O43823	P15659	taxid:9606	taxid:381518
O43823	P15682	taxid:9606	taxid:381518
O43824	P24835	taxid:9606	taxid:10588
O43825	P29996	taxid:9606	taxid:31762
O43826	P0DTC5	taxid:9606	taxid:2697049
O43826	Q77M19	taxid:9606	taxid:132487
O43837	F5HE44	taxid:9606	taxid:295027
O43837	P0DTC1-PRO_0000449644	taxid:9606	taxid:2697049
O43837	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
O43847	P04620	taxid:9606	taxid:11686
O43847	P69723	taxid:9606	taxid:11706
O43852	A0A6B9W2G5	taxid:9606	taxid:2697049
O43852	B4URF7	taxid:9606	taxid:381518
O43852	O15393	taxid:9606	taxid:9606
O43852	P02786	taxid:9606	taxid:9606
O43852	P03427	taxid:9606	taxid:381518
O43852	P03431	taxid:9606	taxid:211044
O43852	P03452	taxid:9606	taxid:211044
O43852	P03454	taxid:9606	taxid:381518
O43852	P03470	taxid:9606	taxid:381518
O43852	P03508	taxid:9606	taxid:211044
O43852	P04578	taxid:9606	taxid:11706
O43852	P05777	taxid:9606	taxid:381518
O43852	P07711	taxid:9606	taxid:9606
O43852	P07711	taxid:9606	taxid:9606
O43852	P07858	taxid:9606	taxid:9606
O43852	P0DTC5	taxid:9606	taxid:2697049
O43852	P0DTC8	taxid:9606	taxid:2697049
O43852	P0DTD1-PRO_0000449632	taxid:9606	taxid:2697049
O43852	P13164	taxid:9606	taxid:9606
O43852	P15682	taxid:9606	taxid:381518
O43852	P25774	taxid:9606	taxid:9606
O43852	P25774	taxid:9606	taxid:9606
O43852	P27487	taxid:9606	taxid:9606
O43852	P27487	taxid:9606	taxid:9606
O43852	P29991-PRO_0000308465	taxid:9606	taxid:31635
O43852	Q01628	taxid:9606	taxid:9606
O43852	Q1K9H5	taxid:9606	taxid:381518
O43852	Q86T26	taxid:9606	taxid:9606
O43852	Q8WXI8	taxid:9606	taxid:9606
O43852	Q9ULY5	taxid:9606	taxid:9606
O43852	Q9WMX2-PRO_0000037550	taxid:9606	taxid:333284
O43865	A0A024B7W1-PRO_0000443032	taxid:9606	taxid:2043570
O43865	P04288	taxid:9606	taxid:10299
O43865	P04288	taxid:9606	taxid:10299
O43865	P04608	taxid:9606	taxid:11706
O43865	P0DTC3	taxid:9606	taxid:2697049
O43865	Q1HVI8	taxid:9606	taxid:82830
O43865	Q32ZE1-PRO_0000435842	taxid:9606	taxid:64320
O43920	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
O43920	O36551	taxid:9606	taxid:37296
O43920	P29991-PRO_0000037944	taxid:9606	taxid:31635
O43933	P0DTD1-PRO_0000449633	taxid:9606	taxid:2697049
O60218	F5HC79	taxid:9606	taxid:295027
O60218	P03428	taxid:9606	taxid:211044
O60218	P03433	taxid:9606	taxid:211044
O60218	P03452	taxid:9606	taxid:211044
O60218	P03468	taxid:9606	taxid:211044
O60218	P03496	taxid:9606	taxid:211044
O60218	P03508	taxid:9606	taxid:211044
O60218	P06821	taxid:9606	taxid:211044
O60218	P09992	taxid:9606	taxid:11624
O60220	B4URF7	taxid:9606	taxid:381518
O60220	B8ZX49	taxid:9606	taxid:493803
O60220	F5HBR4	taxid:9606	taxid:295027
O60220	K9N638-PRO_0000422454	taxid:9606	taxid:1263720
O60220	P29991-PRO_0000308279	taxid:9606	taxid:31635
O60220	Q05128	taxid:9606	taxid:128952
O60220	Q1HVD3	taxid:9606	taxid:82830
O60220	Q99IB8-PRO_0000045597	taxid:9606	taxid:356411
O60237	P0C6X7-PRO_0000037319	taxid:9606	taxid:694009
O60238	P03247	taxid:9606	taxid:10515
O60238	P03247	taxid:9606	taxid:10515
O60238	P0DTD8	taxid:9606	taxid:2697049
O60238	Q7TFA1	taxid:9606	taxid:694009
O60239	P03317	taxid:9606	taxid:11034
O60262	P10224	taxid:9606	taxid:10299
O60313	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
O60313	P03470	taxid:9606	taxid:381518
O60313	P06821	taxid:9606	taxid:211044
O60313	P0DTC7	taxid:9606	taxid:2697049
O60313	P0DTD1-PRO_0000449619	taxid:9606	taxid:2697049
O60313	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
O60333	F5HD92	taxid:9606	taxid:295027
O60333	F5HE44	taxid:9606	taxid:295027
O60333	G3CKS7	taxid:9606	taxid:10376
O60333	Q6SW89	taxid:9606	taxid:295027
O60427	P03468	taxid:9606	taxid:211044
O60427	P06460	taxid:9606	taxid:10600
O60488	B4URE7	taxid:9606	taxid:381518
O60488	F5HGT1	taxid:9606	taxid:295027
O60488	O14786	taxid:9606	taxid:9606
O60488	P03468	taxid:9606	taxid:211044
O60488	P06460	taxid:9606	taxid:10600
O60488	P06821	taxid:9606	taxid:211044
O60488	P0DTC7	taxid:9606	taxid:2697049
O60493	F5HC79	taxid:9606	taxid:295027
O60493	K9UT94	taxid:9606	taxid:10376
O60493	P02786	taxid:9606	taxid:9606
O60493	P0DTC3	taxid:9606	taxid:2697049
O60493	P0DTC5	taxid:9606	taxid:2697049
O60493	Q1HVJ2	taxid:9606	taxid:82830
O60493	Q6SWD3	taxid:9606	taxid:295027
O60493	Q86T26	taxid:9606	taxid:9606
O60499	H9EJ66	taxid:9606	taxid:277944
O60499	P02786	taxid:9606	taxid:9606
O60499	P0C737	taxid:9606	taxid:82830
O60499	P0DTC3	taxid:9606	taxid:2697049
O60499	P0DTC5	taxid:9606	taxid:2697049
O60499	P0DTD8	taxid:9606	taxid:2697049
O60499	P0DTD8	taxid:9606	taxid:2697049
O60499	P59632	taxid:9606	taxid:694009
O60499	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
O60499	Q7TFA1	taxid:9606	taxid:694009
O60506	A0A6B9W2G5	taxid:9606	taxid:2697049
O60506	K9N4V7	taxid:9606	taxid:1263720
O60506	P03427	taxid:9606	taxid:381518
O60506	P03430	taxid:9606	taxid:381518
O60506	P03454	taxid:9606	taxid:381518
O60506	P03468	taxid:9606	taxid:211044
O60506	P03470	taxid:9606	taxid:381518
O60506	P03496	taxid:9606	taxid:211044
O60506	P04296	taxid:9606	taxid:10299
O60506	P04620	taxid:9606	taxid:11686
O60506	P05777	taxid:9606	taxid:381518
O60506	P0DTC2	taxid:9606	taxid:2697049
O60506	P0DTC6	taxid:9606	taxid:2697049
O60506	P0DTC8	taxid:9606	taxid:2697049
O60506	P0DTC8	taxid:9606	taxid:2697049
O60506	P0DTC9	taxid:9606	taxid:2697049
O60506	P0DTD8	taxid:9606	taxid:2697049
O60506	P15130	taxid:9606	taxid:11137
O60506	P15659	taxid:9606	taxid:381518
O60506	P15682	taxid:9606	taxid:381518
O60506	P29991-PRO_0000037936	taxid:9606	taxid:31635
O60506	P33469	taxid:9606	taxid:31631
O60506	P59595	taxid:9606	taxid:694009
O60506	Q1HVI8	taxid:9606	taxid:82830
O60506	Q20MH3	taxid:9606	taxid:381518
O60506	Q5MQC6	taxid:9606	taxid:443239
O60506	Q6Q1R8	taxid:9606	taxid:277944
O60506	Q8AZK7	taxid:9606	taxid:10377
O60568	P03470	taxid:9606	taxid:381518
O60568	P04578	taxid:9606	taxid:11706
O60568	P0DTC8	taxid:9606	taxid:2697049
O60568	Q7TFA0	taxid:9606	taxid:694009
O60613	P03452	taxid:9606	taxid:211044
O60613	P0DTC8	taxid:9606	taxid:2697049
